comp_name,smiles,charge,multiplicity
azo_b8f200b347,Clc1cccc(I)c1/N=N/c1ccc2cc(-c3ccccc3)ccc2c1,0,1
azo_d10f62d1d4,Fc1ccc(/N=N/c2cc3ccccc3cc2C(F)(F)F)cc1,0,1
azo_b0ccd8fcc6,COc1ccc2c(C(F)(F)F)c(/N=N/c3ccc(Cl)cc3F)ccc2c1,0,1
azo_5cd37ca162,O=[N+]([O-])c1cccc(F)c1N=Nc1cc[nH]c1,0,1
azo_7976b19b26,COc1ccc(-c2ccc(/N=N/c3cc(I)cc(C#N)c3)cc2)s1,0,1
azo_f571ba9ffe,COc1ccc(-c2ccc(/N=N/c3ccc(I)cc3)cc2)s1,0,1
azo_23c7d489e2,COc1ccc2cc(/N=N/c3c(C(C)C)cc([N+](=O)[O-])cc3C(F)(F)F)ccc2c1,0,1
azo_15d1b2ca8c,O=[N+]([O-])c1cccc(Br)c1/N=N/c1ccc2c(c1)C=CC2,0,1
azo_e250b685a0,CC(C)c1cc2cc(O)ccc2cc1/N=N/c1ccc(S(=O)(=O)O)cc1F,0,1
azo_d5ecff2b65,O=S(=O)(O)c1cc(/N=N/c2ccc(-c3cc[nH]c3)cc2)cc(S(=O)(=O)O)c1,0,1
azo_d872532375,NC(=O)c1cc(F)c(/N=N/c2ccc3cc(N)ccc3c2)c(C(F)(F)F)c1,0,1
azo_4de39b8b77,NC(=O)c1ccc(/N=N/c2ccc3cc(N)ccc3c2C(F)(F)F)c(F)c1,0,1
azo_3ec82c21a6,FC(F)(F)c1sc2ccc(/N=N/c3ccccc3)cc2c1C(F)(F)F,0,1
azo_dc79f92aa5,O=C(O)c1cc(I)cc(/N=N/c2ccc3cccc(O)c3c2)c1,0,1
azo_225239e2e1,O=[N+]([O-])c1cc(/N=N/c2ccc(-c3ccsc3)cc2)cc([N+](=O)[O-])c1,0,1
azo_783832ab56,CC(C)c1cc2cc(N)ccc2cc1/N=N/c1ccc(I)cc1C(C)(C)C,0,1
azo_12237f0a58,Nc1ccc(/N=N/c2ccc(Br)cc2Cl)c(Cl)c1,0,1
azo_ad2d89460b,NCc1ccc(-c2ccccc2)c2ccc(/N=N/c3cccc(C(F)(F)F)c3)cc12,0,1
azo_286030bba0,NC(=O)c1cc2[nH]cc(C(=O)O)c2c(C(=O)O)c1/N=N/c1ccccc1,0,1
azo_85bc058a75,NCc1ccc(-c2ccccc2)c2ccc(/N=N/c3cccc(C(N)=O)c3)cc12,0,1
azo_d17cae4251,NCc1ccc(/N=N/c2ccc(C(F)(F)F)cc2)c(I)c1,0,1
azo_6857787ece,N#Cc1cccc(S(=O)(=O)O)c1N=Nc1cnn(-c2ccccn2)c1,0,1
azo_f7a17aade6,COc1ccc(/N=N/c2ccc(C(F)(F)F)cc2C(C)C)c(C(C)C)c1,0,1
azo_482827d95f,Cc1ccc(-c2ccccc2)c2ccc(/N=N/c3cc(C#N)cc(C(F)(F)F)c3)cc12,0,1
azo_77329a45a7,O=[N+]([O-])c1ccc(/N=N/c2ccc(-c3cc[nH]c3)cc2)cc1,0,1
azo_a5732a8d05,O=[N+]([O-])c1cc2[nH]cc(C(F)(F)F)c2c(S(=O)(=O)O)c1/N=N/c1ccccc1,0,1
azo_ea170f6a72,O=S(=O)(O)c1ccc(/N=N/c2c(F)cc(-c3ccccc3)cc2Cl)cc1,0,1
azo_d1dbca2155,FC(F)(F)c1ccc(/N=N/c2ccc3ccccc3c2Cl)c(Cl)c1,0,1
azo_3d77c9b500,N#Cc1cc(N=Nc2cnoc2)cc(C(N)=O)c1,0,1
azo_dffbd54e2b,NC(=O)c1c(/N=N/c2ccccc2)ccc2sc(F)c(C=O)c12,0,1
azo_c99a0fdcce,COc1ccc(N)c2cc(/N=N/c3cc(C(N)=O)cc(C(=O)O)c3)ccc12,0,1
azo_4881455159,CC(C)c1c(/N=N/c2ccc(I)cc2C(F)(F)F)ccc2cc(-c3ccccc3)ccc12,0,1
azo_ea3cd9979a,O=[N+]([O-])c1cc2[nH]cc(F)c2cc1/N=N/c1ccccc1,0,1
azo_f250d17cb9,Cc1ccc2c(C(C)C)c(/N=N/c3ccc(I)cc3)c(Cl)cc2c1,0,1
azo_73f0fa9306,NC(=O)c1[nH]c2ccc(/N=N/c3ccccc3)c([N+](=O)[O-])c2c1S(=O)(=O)O,0,1
azo_7068677267,N#Cc1cc(/N=N/c2ccc(-c3ccoc3)cc2)cc(C(N)=O)c1,0,1
azo_2f5ecd7033,Nc1ccc2cc(/N=N/c3cccc(F)c3)ccc2c1,0,1
azo_1a4d97f131,Fc1cc2cc(-c3ccccc3)ccc2cc1/N=N/c1ccc(Br)cc1,0,1
azo_efc8b37871,CC(C)c1c(/N=N/c2ccc(Br)cc2)ccc2cc(N)ccc12,0,1
azo_895e60f228,NC(=O)c1cccc(C=O)c1N=Nc1ccncc1,0,1
azo_1eec776cac,NC(=O)c1c(F)oc2cc(S(=O)(=O)O)c(/N=N/c3ccccc3)cc12,0,1
azo_e2a5346194,O=C(O)c1cc2c(C(=O)O)c(/N=N/c3ccccc3)c(C(=O)O)cc2o1,0,1
azo_d0fdb08c0a,N#Cc1ccc(/N=N/c2ccc(-c3ccc4sccc4c3)cc2)cc1,0,1
azo_b7cf62a919,O=Cc1ccc(/N=N/c2c(Br)cc(O)cc2I)cc1,0,1
azo_9fcf69fcae,O=C(O)c1cc2scc(I)c2c(I)c1/N=N/c1ccccc1,0,1
azo_d2d7e9ceeb,O=Cc1cc(/N=N/c2ccc(-c3cnoc3)cc2)cc(C(=O)O)c1,0,1
azo_dcc6121bb8,O=C(O)c1ccc(/N=N/c2ccc(O)cc2Cl)c(I)c1,0,1
azo_119ec0c1d1,CC(C)c1cc(N)cc(C(C)(C)C)c1/N=N/c1ccc(I)cc1,0,1
azo_5007518388,CC(C)c1cc(Br)cc(C(F)(F)F)c1/N=N/c1ccc(N)cc1,0,1
azo_8779c73c86,COc1cccc2ccc(/N=N/c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc12,0,1
azo_5a46825163,Brc1cccc(/N=N/c2ccc(-c3ccc[nH]3)cc2)c1,0,1
azo_8ecd9b8d0e,CC(C)(C)c1cc(C=O)cc(F)c1/N=N/c1ccc(CN)cc1,0,1
azo_84effb8b09,Cc1ccc(N=Nc2ccc(CN)s2)cc1,0,1
azo_419e28f7c3,COc1cc(/N=N/c2cc(Cl)cc(C(N)=O)c2)cc(-c2ccccc2)c1,0,1
azo_74e77db9f3,N#Cc1cc(/N=N/c2ccc3ccccc3c2)cc(C(F)(F)F)c1,0,1
azo_87e28141c8,Nc1cccc2ccc(/N=N/c3cc(I)cc(S(=O)(=O)O)c3)cc12,0,1
azo_8cbaef82c5,NCc1cccc(N=Nc2ccsc2)c1,0,1
azo_34f559de59,CC(C)(C)c1cc2cc(N)ccc2cc1/N=N/c1ccc([N+](=O)[O-])cc1F,0,1
azo_3b463125e4,CC(C)(C)c1c(/N=N/c2ccc([N+](=O)[O-])cc2)c(C(F)(F)F)cc2cc(O)ccc12,0,1
azo_1a367cf8ae,NCc1ccc(/N=N/c2ccc([N+](=O)[O-])cc2I)cc1,0,1
azo_eead50a3e9,Nc1ccc(O)c2ccc(/N=N/c3cc(Cl)cc(C=O)c3)cc12,0,1
azo_d375d7e4e5,Cc1ccc(N=Nc2cc(-c3cccc(O)c3)n[nH]2)cc1,0,1
azo_ab345e5842,NC(=O)c1cc(/N=N/c2ccc3cc(N)ccc3c2)cc(C(N)=O)c1,0,1
azo_a8cbfe8859,Oc1cc(O)cc(/N=N/c2cccc(I)c2)c1,0,1
azo_f823d6179b,NC(=O)c1ccc(/N=N/c2cc3ccc(O)cc3cc2F)c(F)c1,0,1
azo_53514695da,O=C(O)c1ccc(/N=N/c2c(Br)cc3cc(-c4ccccc4)ccc3c2I)cc1,0,1
azo_6ea3150fb5,Cc1ccc2cc(/N=N/c3ccc(C(=O)O)cc3)c(C(C)C)cc2c1,0,1
azo_06e8cf959e,COc1ccc(-c2ccc(/N=N/c3cc(C#N)cc(C(N)=O)c3)cc2)s1,0,1
azo_123201fc89,FC(F)(F)c1ccccc1N=Nc1cn[nH]c1,0,1
azo_e0341bef01,Nc1ccc2cc(/N=N/c3c(F)cc([N+](=O)[O-])cc3Br)ccc2c1,0,1
azo_9015ea3b3f,O=Cc1cc2c(c(F)c1/N=N/c1ccccc1)C=CC2,0,1
azo_c8d4da4335,COc1ccc(N=Nc2cc([N+](=O)[O-])cc(S(=O)(=O)O)c2)s1,0,1
azo_ee1924a532,FC(F)(F)c1ccc(/N=N/c2cc3ccccc3cc2Cl)c(Cl)c1,0,1
azo_f39a1f35fe,Nc1ccc2cc(/N=N/c3ccc(C=O)cc3Br)c(F)cc2c1,0,1
azo_90201f3f22,O=[N+]([O-])c1cc(N=Nc2cn[nH]c2)cc(C(F)(F)F)c1,0,1
azo_8c6a648843,FC(F)(F)c1coc2cc(Cl)c(/N=N/c3ccccc3)c(Cl)c12,0,1
azo_5c70f72093,CC(C)(C)c1cc(C(=O)O)cc(I)c1/N=N/c1ccc2cc(-c3ccccc3)ccc2c1,0,1
azo_dcc194378b,COc1ccc(N)c2cc(/N=N/c3ccc(C=O)cc3)ccc12,0,1
azo_31daf66964,NCc1ccc(-c2ccccc2)c2ccc(/N=N/c3cc(I)cc(C(=O)O)c3)cc12,0,1
azo_a6672458ab,COc1ccc(C)c2ccc(/N=N/c3cc(F)cc(Cl)c3)cc12,0,1
azo_5ef1b4d4d9,N#Cc1cc2c(c(F)c1/N=N/c1ccccc1)C(Cl)=CC2,0,1
azo_eb3b374eec,COc1ccc2cc(/N=N/c3ccc(I)cc3Cl)c(C(C)(C)C)cc2c1,0,1
azo_5818c9995a,CC(C)c1cc(F)cc(C(F)(F)F)c1/N=N/c1ccc(N)cc1,0,1
azo_516ff4eb5e,N#Cc1c(I)[nH]c2cc(S(=O)(=O)O)c(/N=N/c3ccccc3)cc12,0,1
azo_be345f2eca,O=S(=O)(O)c1cc(C(F)(F)F)ccc1/N=N/c1ccc2sccc2c1,0,1
azo_792e916b3f,Cc1cc(Br)c(/N=N/c2ccc(F)cc2)c(C(F)(F)F)c1,0,1
azo_171b714c1c,O=Cc1cc2sc(C(F)(F)F)c(I)c2cc1/N=N/c1ccccc1,0,1
azo_9d0d53c9d1,Nc1cccc(N)c1N=Nc1ccc2n[nH]cc2c1,0,1
azo_09754fca2b,COc1ccc(/N=N/c2c(C(C)C)cc(C(N)=O)cc2C(C)(C)C)cc1,0,1
azo_eaf06d02a5,NC(=O)c1cc(I)cc(/N=N/c2ccc(O)cc2)c1,0,1
azo_fbd2c07356,NC(=O)c1cc2c(cc1/N=N/c1ccccc1)C(C(F)(F)F)=CC2,0,1
azo_88760c7fe2,O=[N+]([O-])c1ccc(/N=N/c2c(Cl)cc3cc(-c4ccccc4)ccc3c2Cl)cc1,0,1
azo_b23e14d17c,FC(F)(F)c1ccc(/N=N/c2ccc(-c3ccccc3)cc2C(F)(F)F)c(C(F)(F)F)c1,0,1
azo_13b8788dea,COc1ccc2c(Cl)c(/N=N/c3ccc(C(=O)O)cc3)c(Cl)cc2c1,0,1
azo_1f31b1fd27,FC(F)(F)c1cc(Cl)cc(/N=N/c2ccc3ccccc3c2)c1,0,1
azo_6a1a79a5e0,Clc1ccc(/N=N/c2ccc3occc3c2)c(Br)c1,0,1
azo_ba29b0ad8d,Cc1cccc2ccc(/N=N/c3cc(C=O)cc(C(F)(F)F)c3)cc12,0,1
azo_e330ca9f50,Cc1ccc(CN)c2ccc(/N=N/c3cc(Cl)cc(C(=O)O)c3)cc12,0,1
azo_3744fd66e2,CC(C)c1c(/N=N/c2ccc(I)cc2)c(C(F)(F)F)cc2cc(O)ccc12,0,1
azo_7a384f27d3,Oc1ccc(/N=N/c2ccc(I)cc2I)c(Cl)c1,0,1
azo_159145d549,Oc1ccc2cc(/N=N/c3c(F)cc(F)cc3I)ccc2c1,0,1
azo_43c5c9b4ea,Fc1cc(C(F)(F)F)cc(C(F)(F)F)c1/N=N/c1ccccc1,0,1
azo_37057d357f,N#Cc1ccc(/N=N/c2ccc(-c3cnoc3)cc2)cc1,0,1
azo_94d49b2cbc,NCc1ccc(/N=N/c2ccc(C(=O)O)cc2Br)c(Cl)c1,0,1
azo_e18d040e37,NC(=O)c1ccc(/N=N/c2c(F)cc(-c3ccccc3)cc2F)cc1,0,1
azo_7b7a718016,NCc1ccc(/N=N/c2c(F)cc(F)cc2F)cc1,0,1
azo_145ed45537,NCc1csc2cc(-c3ccccc3)c(/N=N/c3ccccc3)c(CN)c12,0,1
azo_a7ad90be48,O=Cc1cc(C=O)cc(/N=N/c2ccccc2)c1,0,1
azo_76f97b8cac,COc1cc(F)c(/N=N/c2ccc(Br)cc2)c(Cl)c1,0,1
azo_6f175d0a0a,CC(C)c1cc2cc(-c3ccccc3)ccc2cc1/N=N/c1ccc(C#N)cc1F,0,1
azo_d19cf11520,O=Cc1cc2oc(F)c(F)c2cc1/N=N/c1ccccc1,0,1
azo_920d7b059f,Nc1ccc(/N=N/c2cc(I)cc(S(=O)(=O)O)c2)cc1,0,1
azo_34133ad75c,CC(C)c1cc(Cl)cc(C(F)(F)F)c1/N=N/c1ccc(N)cc1,0,1
azo_1d65ec0110,N#Cc1cc(Br)ccc1/N=N/c1ccc2[nH]ccc2c1,0,1
azo_a18df8f995,COc1ccc2cc(/N=N/c3c(Br)cc(F)cc3I)ccc2c1,0,1
azo_a4c7c3a678,NCc1cccc2cc(/N=N/c3cc(C=O)cc(S(=O)(=O)O)c3)ccc12,0,1
azo_204ba8ef8e,Cc1cc(N=Nc2ccc3sccc3c2)cc(-c2ccccc2)c1,0,1
azo_97a581d175,COc1cc(O)cc(/N=N/c2cc(I)cc(I)c2)c1,0,1
azo_e0a8fda76c,Clc1ccc(/N=N/c2c(Br)cc3cc(-c4ccccc4)ccc3c2Br)cc1,0,1
azo_d37c634f58,Cc1ccc(/N=N/c2ccccc2)cc1,0,1
azo_c34c362031,NCc1ccc(/N=N/c2cc(C(N)=O)cc(C(=O)O)c2)cc1,0,1
azo_bd43abd8fb,O=C(O)c1c(/N=N/c2ccccc2)ccc2oc(I)c(Br)c12,0,1
azo_489e5eb995,O=[N+]([O-])c1cccc(/N=N/c2ccc3cc(-c4ccccc4)ccc3c2)c1,0,1
azo_7c3cbad1eb,N#Cc1ccc(/N=N/c2ccc3cc(CN)ccc3c2Br)cc1,0,1
azo_06896cc8ae,CC(C)c1cc(C(=O)O)cc(Cl)c1/N=N/c1ccc2cc(N)ccc2c1,0,1
azo_d84aa5ea68,COc1cc(N)cc(/N=N/c2cc(Br)cc(C#N)c2)c1,0,1
azo_9b12f5f120,NCc1ccc(/N=N/c2ccccc2C(F)(F)F)cc1,0,1
azo_7134b0ff29,Nc1ccc(/N=N/c2cccc(F)c2)cc1,0,1
azo_aa01d45271,COc1cc(/N=N/c2cccc(C(N)=O)c2)cc(OC)c1,0,1
azo_1ae857b837,COc1ccc(/N=N/c2c(F)cc(C(N)=O)cc2Cl)cc1,0,1
azo_f00af046b0,COc1ccc(C)c2ccc(/N=N/c3ccc(S(=O)(=O)O)cc3)cc12,0,1
azo_a86abf50ac,Oc1ccc2c(Br)c(/N=N/c3ccccc3)ccc2c1,0,1
azo_0a5fe6708f,CC(C)c1cc2cc(-c3ccccc3)ccc2cc1/N=N/c1ccc(I)cc1I,0,1
azo_ba1b9e3360,Fc1ccc(/N=N/c2c(I)cc(-c3ccccc3)cc2C(F)(F)F)cc1,0,1
azo_05d4bed305,NCc1cccc2cc(/N=N/c3cccc(C(N)=O)c3)ccc12,0,1
azo_b3fd3e6f35,Fc1[nH]c2ccc(/N=N/c3ccccc3)c(I)c2c1F,0,1
azo_1e59d20bbf,O=C(O)c1cc2c(c(C(=O)O)c1/N=N/c1ccccc1)C(F)=CC2,0,1
azo_1010c7df98,O=Cc1c(F)[nH]c2cc([N+](=O)[O-])c(/N=N/c3ccccc3)cc12,0,1
azo_7067254d22,CC(C)c1cc2cc(-c3ccccc3)ccc2cc1/N=N/c1ccc(C=O)cc1,0,1
azo_519c4c61fe,NC(=O)c1c(/N=N/c2ccccc2)ccc2[nH]c(F)c(F)c12,0,1
azo_203033d3b1,COc1cc(/N=N/c2cc(Br)cc(C=O)c2)cc(-c2ccccc2)c1,0,1
azo_4c12e7dee6,O=S(=O)(O)c1cc(N=Nc2cn[nH]c2)cc(C(F)(F)F)c1,0,1
azo_1f621859fa,COc1ccc2cc(/N=N/c3ccc(C(N)=O)cc3I)c(C(C)C)cc2c1,0,1
azo_e73b48bfff,N#Cc1ccc(/N=N/c2ccc3cc(-c4ccccc4)ccc3c2Cl)c(F)c1,0,1
azo_303c8b4476,Cc1ccc(/N=N/c2ccc(C#N)cc2Cl)c(C(F)(F)F)c1,0,1
azo_adfb86a7a7,COc1cc(CN)cc(/N=N/c2cccc(F)c2)c1,0,1
azo_593f726f95,CC(C)(C)c1cc(N)ccc1/N=N/c1ccc(I)cc1I,0,1
azo_f52fd1124e,O=C(O)C1=C(C(F)(F)F)Cc2cc([N+](=O)[O-])c(/N=N/c3ccccc3)cc21,0,1
azo_f50faddccd,Clc1cccc(Cl)c1N=Nc1ccc[nH]1,0,1
azo_320e31bb4d,OC1=CCc2ccc(/N=N/c3ccccc3)c(O)c21,0,1
azo_3b5fe89da3,NC(=O)c1cc2[nH]ccc2c(C=O)c1/N=N/c1ccccc1,0,1
azo_87e4dc48fe,COc1ccc(/N=N/c2ccc(C(F)(F)F)cc2Br)c(C(C)C)c1,0,1
azo_0874a6f6f8,O=Cc1cc(F)cc(/N=N/c2ccc(-c3ccccc3)cc2)c1,0,1
azo_b7b5292c64,Cc1ccc(/N=N/c2c(C(F)(F)F)cc(C(N)=O)cc2C(F)(F)F)cc1,0,1
azo_9d9a85f9e9,Cc1ccc(-c2ccccc2)c2ccc(/N=N/c3ccc(I)cc3)cc12,0,1
azo_f28dfc8003,Cc1ccc2c(I)c(/N=N/c3ccc(C(F)(F)F)cc3)c(I)cc2c1,0,1
azo_f9e03fcb3c,CC(C)c1cc(O)ccc1/N=N/c1ccc(C#N)cc1C(F)(F)F,0,1
azo_0142785cbf,N#Cc1ccc(/N=N/c2c(Cl)cc(CN)cc2Br)cc1,0,1
azo_46fd8e37b3,O=S(=O)(O)c1cc2oc(I)cc2c(S(=O)(=O)O)c1/N=N/c1ccccc1,0,1
azo_cf2abbfee5,Cc1n[nH]c(C)c1N=Nc1c(Br)cccc1Br,0,1
azo_fdf8672b54,O=Cc1cc2sc(C(F)(F)F)cc2c(Br)c1/N=N/c1ccccc1,0,1
azo_60dc72db59,O=Cc1cccc(Cl)c1N=Nc1ccncc1,0,1
azo_0a6927ce44,O=Cc1cc2sc(F)c(F)c2cc1/N=N/c1ccccc1,0,1
azo_01d9b45dbd,Oc1ccc2cc(/N=N/c3ccc(C(F)(F)F)cc3)ccc2c1,0,1
azo_faafe59374,NCc1ccc2cc(/N=N/c3ccc(C=O)cc3I)c(F)cc2c1,0,1
azo_988ce83746,O=Cc1ccc(/N=N/c2ccc(-c3ccccc3)cc2C(F)(F)F)c(C(F)(F)F)c1,0,1
azo_b03af34b9d,CC(C)(C)c1cc(-c2ccccc2)cc(Cl)c1/N=N/c1ccc(S(=O)(=O)O)cc1,0,1
azo_b2c502d560,Clc1cccc(/N=N/c2ccc(-c3cnoc3)cc2)c1,0,1
azo_b196bb60be,O=Cc1c(/N=N/c2ccccc2)c(C(=O)O)cc2sc(C(F)(F)F)cc12,0,1
azo_b477c8e343,N#Cc1sc2ccc(/N=N/c3ccccc3)c([N+](=O)[O-])c2c1S(=O)(=O)O,0,1
azo_dcb2356490,O=[N+]([O-])c1ccc(/N=N/c2ccc3ccccc3c2)c(Br)c1,0,1
azo_aca069c2ab,Cc1ccc2c(C(C)C)c(/N=N/c3ccc(C(N)=O)cc3)c(C(C)C)cc2c1,0,1
azo_2b7198ac88,COc1cccc2ccc(/N=N/c3ccc(Cl)cc3)cc12,0,1
azo_3e989af67a,CC(C)(C)c1c(/N=N/c2ccc(I)cc2)c(I)cc2cc(O)ccc12,0,1
azo_abd5854f62,COc1cc(Cl)c(/N=N/c2ccc(C#N)cc2)c(C(C)C)c1,0,1
azo_866bce41b1,Nc1ccc(/N=N/c2c(Br)cc(Cl)cc2C(F)(F)F)cc1,0,1
azo_17e42b46d8,COc1ccc(/N=N/c2ccc(S(=O)(=O)O)cc2I)c(Cl)c1,0,1
azo_e9ccc81c3d,Fc1cc2c(Br)c(/N=N/c3ccccc3)ccc2o1,0,1
azo_fa1b2daeaa,Cc1ccc2c(Cl)c(/N=N/c3ccc(S(=O)(=O)O)cc3I)ccc2c1,0,1
azo_f13a54bae4,Fc1cc(/N=N/c2ccccc2)cc(C(F)(F)F)c1,0,1
azo_d4ebea3761,CC(C)c1c(/N=N/c2ccc(I)cc2)c(I)cc2cc(O)ccc12,0,1
azo_19a204a7df,COc1ccc2cc(/N=N/c3ccc(I)cc3I)c(C(F)(F)F)cc2c1,0,1
azo_bca41bb3ff,Fc1cc(/N=N/c2ccc3ccccc3c2)cc(C(F)(F)F)c1,0,1
azo_5279b8f949,NCc1ccc2cc(/N=N/c3cc(C=O)cc(C(N)=O)c3)ccc2c1,0,1
azo_eea9aa6191,Cc1ccc2cc(/N=N/c3c(Br)cc(C(N)=O)cc3Br)ccc2c1,0,1
azo_f3b6144841,O=Cc1cc2occ(C(F)(F)F)c2c(C=O)c1/N=N/c1ccccc1,0,1
azo_d6825514da,O=[N+]([O-])c1ccc(N=Nc2ccsc2)cc1,0,1
azo_fee9f091a6,NCc1ccc(N)c2cc(/N=N/c3cc(Br)cc(I)c3)ccc12,0,1
azo_05022b5f02,Oc1ccc2cc(/N=N/c3ccc(Cl)cc3Br)c(C(F)(F)F)cc2c1,0,1
azo_9545619829,CC(C)(C)c1cc(S(=O)(=O)O)cc(I)c1/N=N/c1ccc(-c2ccccc2)cc1,0,1
azo_25b7d35db0,O=S(=O)(O)c1cc2oc(C(F)(F)F)cc2c(F)c1/N=N/c1ccccc1,0,1
azo_d6d94905b9,NCc1ccc2cc(/N=N/c3ccc(C(F)(F)F)cc3Br)c(Cl)cc2c1,0,1
azo_f5de5da7c1,FC(F)(F)c1cccc(C(F)(F)F)c1N=Nc1ccsc1,0,1
azo_04cf9dd168,N#Cc1cc2occ(I)c2c(C#N)c1/N=N/c1ccccc1,0,1
azo_08e208bec9,O=[N+]([O-])c1cc(Br)cc(N=Nc2cnn(-c3ccccn3)c2)c1,0,1
azo_4d6fbe3c4a,O=Cc1c(/N=N/c2ccccc2)c(C(=O)O)cc2occc12,0,1
azo_c64235e38f,Oc1cccc(N=Nc2ccsc2)c1,0,1
azo_f2af7894dd,O=[N+]([O-])c1ccc(/N=N/c2ccccc2I)c(I)c1,0,1
azo_2c708342b5,NCc1ccc(-c2ccccc2)c2ccc(/N=N/c3cc(Cl)cc(C=O)c3)cc12,0,1
azo_d7c95a6f98,N#Cc1cccc(C(=O)O)c1N=Nc1cnn(-c2ccccn2)c1,0,1
azo_673fa64f48,NCc1ccc2cc(/N=N/c3ccc(F)cc3C(F)(F)F)ccc2c1,0,1
azo_5a0666d5b9,NC(=O)c1ccc(/N=N/c2c(F)cc3ccccc3c2F)cc1,0,1
azo_e095b13683,Clc1ccc(/N=N/c2ccc(-c3ccccc3)cc2Br)c(Br)c1,0,1
azo_ddad449ef1,NCc1cc(Br)c(/N=N/c2ccc(C(F)(F)F)cc2)c(C(F)(F)F)c1,0,1
azo_1361a2bf20,O=C(O)c1c(C(F)(F)F)oc2cc(S(=O)(=O)O)c(/N=N/c3ccccc3)cc12,0,1
azo_fe10bc854d,NC(=O)c1ccc(/N=N/c2ccc3cc(O)ccc3c2Br)cc1,0,1
azo_edfd770066,NCc1ccc2cc(/N=N/c3ccc(F)cc3F)c(Cl)cc2c1,0,1
azo_9f264c0b90,CC(C)c1ccccc1/N=N/c1ccc(I)cc1Br,0,1
azo_055e6ec410,COc1ccc(O)c2ccc(/N=N/c3cc(Br)cc(I)c3)cc12,0,1
azo_cf4d184e5e,O=Cc1cc2sc(Cl)c(Cl)c2cc1/N=N/c1ccccc1,0,1
azo_79e43ccfb2,Cc1cc(C(C)C)c(/N=N/c2ccc(Br)cc2)c(C(C)C)c1,0,1
azo_b7e6dd0c62,Nc1ccc2cc(/N=N/c3ccc(F)cc3I)ccc2c1,0,1
azo_99fd1f9b3c,COc1ccc2c(C(F)(F)F)c(/N=N/c3ccc(Cl)cc3)ccc2c1,0,1
azo_1dd6629ae4,O=C(O)c1[nH]c2cc(S(=O)(=O)O)c(/N=N/c3ccccc3)cc2c1S(=O)(=O)O,0,1
azo_bbc4f8f798,COc1cc2oc(N)cc2c(OC)c1/N=N/c1ccccc1,0,1
azo_1e2328bcd3,O=Cc1ccc(/N=N/c2cc3ccccc3cc2Br)cc1,0,1
azo_6562067d47,Brc1ccccc1/N=N/c1ccc2c(c1)C=CC2,0,1
azo_16fc781131,CC(C)c1cccc(Cl)c1/N=N/c1ccc2cc(N)ccc2c1,0,1
azo_3348f2f2e1,NCc1cc(CN)cc(/N=N/c2cc(I)cc(C(=O)O)c2)c1,0,1
azo_dd86a48ccf,NCc1ccc(N)c2cc(/N=N/c3ccc(F)cc3)ccc12,0,1
azo_6b8d490509,Cc1ccc2c(F)c(/N=N/c3ccc([N+](=O)[O-])cc3Br)ccc2c1,0,1
azo_a151c217c6,Cc1cccc(/N=N/c2cc(C=O)cc([N+](=O)[O-])c2)c1,0,1
azo_a7ce378be5,Cc1cc(F)c(/N=N/c2ccc(Cl)cc2)c(C(C)C)c1,0,1
azo_af7385566c,O=C(O)C1=C(Br)Cc2ccc(/N=N/c3ccccc3)cc21,0,1
azo_5422054112,NC(=O)c1cc(Cl)cc(/N=N/c2ccc3c(O)ccc(N)c3c2)c1,0,1
azo_0e6a746899,COc1cc(/N=N/c2cc(C(=O)O)cc([N+](=O)[O-])c2)cc(OC)c1,0,1
azo_ab1c918040,Oc1cccc(/N=N/c2ccc(F)cc2)c1,0,1
azo_2be95b7056,N#Cc1ccc(/N=N/c2c(Br)cccc2Br)cc1,0,1
azo_a67c315f0d,Cc1cc(O)cc(/N=N/c2cccc([N+](=O)[O-])c2)c1,0,1
azo_f239132226,O=[N+]([O-])c1ccc(/N=N/c2ccc(-c3ccccc3)cc2C(F)(F)F)c(Cl)c1,0,1
azo_ed595a579f,FC(F)(F)c1cc(Cl)cc(N=Nc2ccc3sccc3c2)c1,0,1
azo_c610a15c0a,O=C(O)c1c(/N=N/c2ccccc2)c([N+](=O)[O-])cc2oc(C(F)(F)F)cc12,0,1
azo_94174544b7,CC(C)c1cc(C=O)ccc1/N=N/c1ccc(-c2ccccc2)cc1,0,1
azo_02afb0ae46,NC(=O)c1cc2[nH]cc(C(F)(F)F)c2c(C=O)c1/N=N/c1ccccc1,0,1
azo_2a58d56767,Ic1ccc(/N=N/c2ccc(-c3ccccc3)cc2I)c(I)c1,0,1
azo_ca75f85803,Oc1ccc(/N=N/c2ccc(C(F)(F)F)cc2I)c(C(F)(F)F)c1,0,1
azo_ad78c03e94,Cc1cc(/N=N/c2cccc(C#N)c2)cc(-c2ccccc2)c1,0,1
azo_84c71e93bd,Oc1ccc2cc(/N=N/c3c(Br)cccc3Br)ccc2c1,0,1
azo_0066c73577,NC(=O)c1cc2c(cc1/N=N/c1ccccc1)C(Br)=C(Br)C2,0,1
azo_2b03ba7522,NC(=O)c1ccc(/N=N/c2c(I)cc3cc(N)ccc3c2Cl)cc1,0,1
azo_a7668cc434,Brc1ccc(/N=N/c2ccc(-c3ccc4sccc4c3)cc2)cc1,0,1
azo_c79960dbd6,COc1ccc(/N=N/c2ccc(F)cc2C(C)C)cc1,0,1
